epoch,train_loss,val_rmse,val_mae,val_r2
1,0.3313376486301422,1.3392274379730225,0.7774860262870789,0.9531005620956421
2,0.3144324656043734,1.3287354707717896,0.7584287524223328,0.9538325071334839
3,0.3119411834648677,1.3169066905975342,0.7458886504173279,0.95465087890625
4,0.29381597467831205,1.3001214265823364,0.7888914942741394,0.9557995200157166
5,0.2694887025015695,1.2561627626419067,0.7460874319076538,0.9587379097938538
6,0.2581390325512205,1.2641457319259644,0.7467941045761108,0.9582118391990662
7,0.2516695056642805,1.2467154264450073,0.7144151926040649,0.9593562483787537
8,0.23722466400691442,1.2236104011535645,0.7238246202468872,0.9608487486839294
9,0.23347660175391605,1.2406437397003174,0.7224828600883484,0.9597511887550354
10,0.22175866195133753,1.2253913879394531,0.6896231770515442,0.9607347249984741
11,0.22045341985566275,1.2523910999298096,0.7300483584403992,0.9589853286743164
12,0.2118386353765215,1.2066010236740112,0.6984288096427917,0.9619296789169312
13,0.21052142424242837,1.2768346071243286,0.7470487356185913,0.9573687314987183
14,0.21083651312759943,1.2066066265106201,0.6947409510612488,0.9619293212890625
15,0.200015389919281,1.229941964149475,0.7171128392219543,0.9604425430297852
16,0.1953607244150979,1.3322798013687134,0.7951433062553406,0.9535858631134033
17,0.18923533345971788,1.2392637729644775,0.7273909449577332,0.9598406553268433
18,0.17911913182054248,1.23329496383667,0.7283993363380432,0.9602265954017639
19,0.17918813696929387,1.2343729734420776,0.7276428937911987,0.960157036781311
20,0.17401770991938456,1.2488107681274414,0.7319003939628601,0.9592195153236389
