epoch,train_loss,val_rmse,val_mae,val_r2
1,0.1469207635947636,2.646655797958374,2.1541502475738525,0.8168802077724824
2,0.047873323730060036,2.1059529781341553,1.5868839025497437,0.8840588252710077
3,0.0376942259392568,2.011221408843994,1.4504345655441284,0.8942549450671776
4,0.03236858179526669,1.9417519569396973,1.3774168491363525,0.9014338431763642
5,0.028751487391335623,2.0541069507598877,1.485121250152588,0.8896972249615475
6,0.027492417554770197,1.8118075132369995,1.287774682044983,0.9141847568423586
7,0.025323389044829777,1.977185606956482,1.4943838119506836,0.8978036939803911
8,0.02277645066912685,1.9450243711471558,1.3579978942871094,0.9011013427336101
9,0.021831675432622433,2.012758731842041,1.5049898624420166,0.8940932170837317
10,0.02102565121437822,1.9306682348251343,1.3802659511566162,0.9025558799799599
11,0.019138889520296028,1.8351699113845825,1.3034427165985107,0.9119574000548698
12,0.018322000492896354,2.0640246868133545,1.4998887777328491,0.8886295129905343
13,0.018638584816030094,1.869386076927185,1.3404033184051514,0.9086437398737623
14,0.018963421269186907,1.8387988805770874,1.3127385377883911,0.9116088495326209
