epoch,train_loss,val_rmse,val_mae,val_r2
1,0.32887564556939264,1.3332772254943848,0.7635941505432129,0.9535163640975952
2,0.3115532449313572,1.3080495595932007,0.7235054969787598,0.9552587866783142
3,0.2960071563720703,1.2548738718032837,0.7115191221237183,0.9588225483894348
4,0.27087319195270537,1.2498928308486938,0.712679922580719,0.9591488242149353
5,0.26056964950902123,1.2401795387268066,0.7086278796195984,0.959781289100647
6,0.25150314569473264,1.2215428352355957,0.7035999298095703,0.9609809517860413
7,0.24725590305668968,1.2093738317489624,0.6956928372383118,0.9617545008659363
8,0.23493137529918126,1.206023097038269,0.6835183501243591,0.9619661569595337
9,0.22658747264317103,1.1942445039749146,0.6751915812492371,0.9627054333686829
10,0.22259447148868017,1.1735423803329468,0.6709338426589966,0.9639872312545776
11,0.21749592466013773,1.180643916130066,0.6982614994049072,0.9635500311851501
12,0.21299708443028587,1.1657285690307617,0.6699054837226868,0.9644652009010315
13,0.21007699157510484,1.1873667240142822,0.6784884929656982,0.9631337523460388
14,0.19951994057212558,1.159693717956543,0.6674755215644836,0.9648321866989136
15,0.19961438583476201,1.1418853998184204,0.6688286662101746,0.9659039378166199
16,0.1901931371007647,1.158890724182129,0.668412983417511,0.9648808240890503
17,0.18577359382595335,1.1653187274932861,0.6901712417602539,0.9644901752471924
18,0.18602625003882817,1.1658940315246582,0.6865002512931824,0.9644551277160645
19,0.18153120917933327,1.1495033502578735,0.6738125085830688,0.9654474854469299
20,0.1685700482555798,1.153937816619873,0.6823405623435974,0.9651803970336914
21,0.16335313596895762,1.1334441900253296,0.6664592027664185,0.9664061665534973
22,0.16000493658440454,1.1646320819854736,0.6871334314346313,0.9645320177078247
23,0.15670160672494343,1.1498337984085083,0.6774689555168152,0.9654276371002197
24,0.16125818767717906,1.1598109006881714,0.6996060609817505,0.9648250341415405
25,0.151048900612763,1.1504970788955688,0.6764642000198364,0.9653877019882202
26,0.14783270571913038,1.1442044973373413,0.6816862225532532,0.9657652974128723
27,0.1414050200155803,1.1426467895507812,0.6780548095703125,0.9658584594726562
28,0.14246929734945296,1.1501085758209229,0.6892388463020325,0.9654110670089722
29,0.13898635442767823,1.1432963609695435,0.6825962066650391,0.9658196568489075
