epoch,train_loss,val_rmse,val_mae,val_r2
1,0.37156085173288983,3.093561887741089,2.1938769817352295,0.7510799169540405
2,0.27605676289760706,2.6695492267608643,1.8905426263809204,0.8146390318870544
3,0.20439573445103384,2.6522581577301025,1.9175440073013306,0.817032516002655
4,0.17457425233089563,2.745845079421997,1.9808177947998047,0.8038923740386963
5,0.15673278001221744,2.51900315284729,1.7674119472503662,0.8349559307098389
6,0.1422062861648473,2.690263032913208,1.9219485521316528,0.8117513656616211
7,0.1279583525928584,2.656877040863037,1.8688867092132568,0.8163946866989136
8,0.11444357579404657,2.5513200759887695,1.828258991241455,0.8306940197944641
9,0.10638070964451993,2.6595568656921387,1.9168723821640015,0.8160240650177002
10,0.09525218177022356,2.673804998397827,1.9031282663345337,0.8140475749969482
11,0.08711231567642906,2.629828453063965,1.8951672315597534,0.820114016532898
12,0.08670953853112279,2.640317916870117,1.8630560636520386,0.8186761736869812
13,0.08244299211285332,2.638472318649292,1.8539111614227295,0.8189296126365662
