epoch,train_loss,val_rmse,val_mae,val_r2
1,0.36770639816919964,2.989291191101074,2.0775351524353027,0.7675771713256836
2,0.2664801135207667,2.536785364151001,1.8346196413040161,0.8326175808906555
3,0.20194428120598648,2.519609212875366,1.8222174644470215,0.834876537322998
4,0.17020383861028787,2.6085495948791504,1.9021557569503784,0.8230133056640625
5,0.15350353582338852,2.614293098449707,1.9078766107559204,0.8222330808639526
6,0.13854324320952097,2.57741117477417,1.8243308067321777,0.8272135257720947
7,0.13161612460107514,2.6114749908447266,1.8674629926681519,0.8226161003112793
8,0.11363819151213675,2.5804800987243652,1.8390496969223022,0.8268017768859863
9,0.10537685747399475,2.655395984649658,1.8975090980529785,0.8165993094444275
10,0.10422031649134376,2.5929081439971924,1.837191104888916,0.8251294493675232
11,0.09716123003851283,2.580528974533081,1.846900224685669,0.826795220375061
