epoch,train_loss,val_rmse,val_mae,val_r2
1,0.1830592709992613,2.2502262592315674,1.6623921394348145,0.8676290517222653
2,0.04842386570359979,1.9020379781723022,1.4161440134048462,0.9054244862409172
3,0.03889008510325636,1.7157819271087646,1.2343418598175049,0.9230400959008194
4,0.03528678470424244,1.8563058376312256,1.3862627744674683,0.9099177161415215
5,0.033394937430109295,1.7223541736602783,1.2259047031402588,0.9224493882339718
6,0.0281777238207204,1.5663907527923584,1.0992565155029297,0.9358582826874895
7,0.027801412556852614,1.5091431140899658,1.0878329277038574,0.9404610512402025
8,0.025771434711558478,1.4719096422195435,1.0108637809753418,0.94336269013015
9,0.02487403117120266,1.455108404159546,0.9896448850631714,0.9446482908684884
10,0.023865647427737714,1.5146763324737549,1.1244828701019287,0.9400236551695402
11,0.023747356555291584,1.5388469696044922,1.095030426979065,0.9380942249630162
12,0.022587716047252928,1.4890251159667969,1.070317268371582,0.9420378676743707
13,0.022379533840077265,1.402298927307129,0.9208872318267822,0.9485930834651288
14,0.021611421129533223,1.4394415616989136,1.0091233253479004,0.9458337984409952
15,0.021444869680064066,1.4386898279190063,0.9949635863304138,0.9458903554038386
16,0.021336973564965386,1.356388807296753,0.8967912793159485,0.9519040283708974
17,0.021905385489974703,1.4577381610870361,1.068089485168457,0.9444480417279649
18,0.02059487359864371,1.5381454229354858,1.1239783763885498,0.9381506563081392
19,0.020020194138799394,1.4954754114151,1.0824434757232666,0.94153460443521
20,0.02031750732234546,1.4228206872940063,0.9875416159629822,0.9470774573551031
21,0.018627995092953955,1.5075665712356567,1.0987247228622437,0.9405853789631521
22,0.019041871173041208,1.400904893875122,0.943522036075592,0.9486952396604441
23,0.018424863554537298,1.3532874584197998,0.9084993600845337,0.9521237144379133
24,0.01809924165053027,1.3398786783218384,0.9072855114936829,0.9530677605947339
25,0.018606185939695152,1.3727093935012817,0.9678696393966675,0.9507396439012056
26,0.01838097476533481,1.4389082193374634,1.0263912677764893,0.9458739284711829
27,0.01843529577766146,1.3337392807006836,0.8705743551254272,0.9534968707273065
28,0.018797763756343296,1.3378304243087769,0.9008842706680298,0.9532111387281132
29,0.018147440307906697,1.340657353401184,0.8998197317123413,0.9530131941896123
30,0.018236546191786017,1.4248746633529663,1.055027961730957,0.9469245564322342
31,0.018660655032311166,1.4977972507476807,1.124833345413208,0.9413529225600381
32,0.017322524849857603,1.3786319494247437,0.9195512533187866,0.9503136597172882
33,0.017309930281979698,1.3684329986572266,0.9064007997512817,0.9510460883298973
34,0.017664789248790058,1.353209376335144,0.9144762754440308,0.952129236786156
35,0.01778544405741351,1.3219305276870728,0.8450651168823242,0.954316685790193
36,0.01733023181025471,1.3644542694091797,0.9210372567176819,0.9513303419051515
37,0.017057679274252485,1.364681363105774,0.9441660642623901,0.9513141372192319
38,0.017135800926813056,1.409562110900879,0.9799588322639465,0.9480591839965653
39,0.01704624622528042,1.3972978591918945,0.9651703834533691,0.9489591045134022
40,0.016811325853424413,1.3271719217300415,0.8839864730834961,0.9539537085559118
41,0.01745425978941577,1.3725636005401611,0.9508072137832642,0.9507501136550481
42,0.01615907097501414,1.3594633340835571,0.9206607937812805,0.9516857434246081
43,0.01645354237407446,1.3267369270324707,0.892156720161438,0.9539838809660397
