epoch,train_loss,val_rmse,val_mae,val_r2
1,0.3225194032703127,1.3289692401885986,0.7594321370124817,0.953816294670105
2,0.31311007354940684,1.2996442317962646,0.7026964426040649,0.9558319449424744
3,0.29800636470317843,1.2236651182174683,0.6722361445426941,0.9608452916145325
4,0.27236629469054086,1.2201658487319946,0.662864625453949,0.961068868637085
5,0.2706746731485639,1.2439926862716675,0.7048313021659851,0.9595335721969604
6,0.2630185923406056,1.2278341054916382,0.7065898180007935,0.9605780243873596
7,0.25907519715172905,1.256618857383728,0.7056075930595398,0.9587079882621765
8,0.25698275012629374,1.2367897033691406,0.6988489031791687,0.9600008726119995
9,0.25432234151022776,1.2330572605133057,0.6897629499435425,0.9602419137954712
10,0.24215132849557058,1.2408148050308228,0.694610059261322,0.9597400426864624
11,0.2413956948689052,1.2453906536102295,0.6954163312911987,0.9594425559043884
12,0.23805109432765414,1.2511508464813232,0.6958544254302979,0.9590665698051453
