station_id,date,station_name_first,river_name_first,lon_first,lat_first,DEM_first,Distance_to_River_first,Distance_to_Coast_first,temperature_2m_c_mean,temperature_2m_c_max,temperature_2m_c_min,temperature_2m_c_std,dewpoint_temperature_2m_c_mean,dewpoint_temperature_2m_c_std,precipitation_mm_sum,precipitation_mm_mean,precipitation_mm_max,rainy_day_sum,potential_evaporation_mm_sum,potential_evaporation_mm_mean,runoff_mm_sum,runoff_mm_max,wind_u_10m_ms_mean,wind_v_10m_ms_mean,wind_speed_10m_ms_mean,wind_speed_10m_ms_max,wind_speed_10m_ms_std,surface_pressure_hpa_mean,surface_pressure_hpa_min,surface_pressure_hpa_std,soil_moisture_layer1_vol_mean,soil_moisture_layer1_vol_min,soil_moisture_layer1_vol_std,solar_radiation_mj_m2_sum,solar_radiation_mj_m2_mean,salinity_max_max,salinity_max_mean,salinity_max_min,salinity_max_std,year,month,week,day_of_year,n_days,completeness_pct,mean_reliable,sal_p90_raw,source_format,coverage,quality_verified
CAIHOP,2023-05-14,Cái Hóp,,106.249944,10.06275,2.0,730.5477397131552,1074.1508273980894,28.33720714024137,29.94464454650881,27.8188358306885,0.7449061696939108,25.48493556068059,0.5425999218969697,92.80520717242167,13.257886738917383,25.61845819122865,7,70.07049769163132,10.010071098804474,5.184784531593323,2.616479992866516,-0.2072477794828869,0.9371667135329472,1.0743440409817286,1.7738894518563468,0.352622296498593,1009.3127778552828,1007.0549593098958,1.3466283104019274,0.3294062841506231,0.1675968170166015,0.0832914033214467,131.889082,18.84129742857143,1.0,0.5285714285714286,0.2,0.29277002188456,2023,5,19,134,7.0,1.0,True,0.8800000000000001,hourly_dense,1.0,True
CAIHOP,2023-05-21,Cái Hóp,,106.249944,10.06275,2.0,730.5477397131552,1074.1508273980894,28.35139881315688,29.07405497233077,26.67394282023116,0.82051980248921,25.3542913527716,0.2716550690520627,59.97847914676413,8.568354163823447,21.61860466003418,7,78.26176285743713,11.180251836776732,7.020667195320129,3.7558823823928833,1.4384959084647042,1.111691259202503,1.8766663310329208,2.5748893574160845,0.4480639146141227,1009.6727229817708,1007.9088264973958,1.0698265455127822,0.3752782912481399,0.3566710154215495,0.0148433911014946,141.746832,20.24954742857143,0.7,0.21428571428571427,0.1,0.2267786838055363,2023,5,20,141,7.0,1.0,True,0.46000000000000013,hourly_dense,1.0,True
CAIHOP,2023-05-28,Cái Hóp,,106.249944,10.06275,2.0,730.5477397131552,1074.1508273980894,27.393315705798948,28.59197260538741,25.954305267334007,1.0180861018184362,24.970337622506293,0.1283212651095368,64.34050553857062,9.191500791224374,20.78340947616653,7,64.71109390258789,9.244441986083984,7.8523606061935425,3.811001777648926,1.6144721735091436,1.1372468585059756,1.9810201760494195,2.207500624333437,0.2509298459179053,1009.0537832496278,1007.3823990885415,1.160062269695476,0.3901788620721725,0.3709767659505208,0.016700247093052,120.11873,17.15981857142857,0.2,0.1142857142857143,0.1,0.0377964473009227,2023,5,21,148,7.0,1.0,True,0.14000000000000004,hourly_dense,1.0,True
CAIHOP,2023-06-04,Cái Hóp,,106.249944,10.06275,2.0,730.5477397131552,1074.1508273980894,27.230356046888573,27.381612396240257,26.979081090291345,0.2191133369143423,25.0282404581706,0.0361657377293996,32.402139902046656,10.80071330068222,14.978155493736269,3,27.528241276741028,9.176080425580343,11.68660819530487,5.567386746406555,2.095019592179192,1.1918821069929335,2.415778106340168,2.746182725290864,0.3058169448839114,1007.720070529514,1007.2359033203124,0.4498594831562876,0.3976139492458767,0.3938763936360677,0.0032909528355685,54.259888000000004,18.086629333333335,0.8,0.3666666666666667,0.1,0.3785938897200182,2023,6,22,155,3.0,0.429,False,0.68,hourly_dense,1.0,True
CAUNOI,2020-01-05,Cầu Nổi,Vàm Cỏ,106.583344,10.477281,0.0,420.0,305.9411708155671,26.77089653015139,27.14759661356612,26.394196446736657,0.5327343669121897,21.41558163960778,0.2292878472269324,0.0069504662860708,0.0034752331430354,0.0047093317334656,2,11.398158967494965,5.699079483747482,0.7506459951400757,0.3788769245147705,-1.1580432852109277,0.3805010120073954,1.2199624158334832,1.2725598221515433,0.0743839653606489,1012.5111010742188,1011.7342887369792,1.0985785427428107,0.1256704330444335,0.1252180735270182,0.0006397329645973,32.556996,16.278498,10.6,10.2,9.8,0.5656854249492367,2020,1,1,5,2.0,0.286,False,10.52,hourly_sparse_2020,0.5,True
CAUNOI,2020-01-12,Cầu Nổi,Vàm Cỏ,106.583344,10.477281,0.0,420.0,305.9411708155671,27.575944730970622,27.73299369812014,27.459751383463583,0.1411284056169987,21.53477376302084,0.0502468570173269,0.2361774444565866,0.0787258148188622,0.1890808343887329,3,21.406985819339752,7.135661939779918,1.010805368423462,0.3441572189331054,-1.1322784423828125,0.5645609961615669,1.3469634405729491,1.6143939124025612,0.3503697147091582,1010.2375602213542,1009.9625211588542,0.3000269453346004,0.122089385986328,0.1213385264078776,0.0007645608309759,58.960552,19.653517333333333,17.3,15.633333333333333,14.1,1.6041612554021285,2020,1,2,12,3.0,0.429,False,16.94,hourly_sparse_2020,0.5,True
CAUNOI,2020-01-19,Cầu Nổi,Vàm Cỏ,106.583344,10.477281,0.0,420.0,305.9411708155671,26.701761658986428,27.224614715576195,26.138452148437523,0.4972805619512462,20.76837914784753,0.7765232993246238,0.2175101396915122,0.054377534922878,0.1623243092581106,3,28.485439717769623,7.121359929442406,1.200348138809204,0.3124624490737915,-1.5733864903450012,0.3531970580418904,1.6269262318957074,2.167653577275716,0.4167143659613053,1011.6813232421874,1010.4779606119793,0.8911594715640769,0.1281477610270182,0.1239859263102213,0.0041835957199168,80.111916,20.027979,19.3,"17,675",15.8,1.4930394055974097,2020,1,3,19,4.0,0.571,True,19.0,hourly_sparse_2020,0.5,True
CAUNOI,2020-01-26,Cầu Nổi,Vàm Cỏ,106.583344,10.477281,0.0,420.0,305.9411708155671,26.778457419077583,27.29494819641116,26.209842300415065,0.531115116129579,21.201260662078862,1.033025720673909,0.1967148731587541,0.0491787182896885,0.173807144165039,4,29.968835413455963,7.492208853363991,1.0273456573486326,0.2718269824981689,-2.027247448762258,1.2712049186229706,2.4245645583969573,2.679376301263109,0.217808745826335,1012.5503951009114,1010.7113362630208,1.7551847406857788,0.1199925740559895,0.1186504364013671,0.0016183611393593,82.677212,20.669303,16.8,15.55,14.3,1.281925634868628,2020,1,4,26,4.0,0.571,True,16.71,hourly_sparse_2020,0.5,True
CAUNOI,2020-02-02,Cầu Nổi,Vàm Cỏ,106.583344,10.477281,0.0,420.0,305.9411708155671,26.101880009969097,26.35550969441732,25.718127822876,0.3380278269807142,20.50951813591854,1.4282289258428356,1.3312840754906572,0.4437613584968857,1.3045430175111503,3,21.292731165885925,7.097577055295308,0.6711930036544799,0.2291202545166015,-1.8385589122772217,0.7115481032265557,2.041916473534041,2.436588937962381,0.4094179028831267,1013.1560139973958,1012.2982698567708,1.1112338126401675,0.121713638305664,0.1180597941080729,0.0031803451497223,61.20948,20.40316,17.0,16.099999999999998,14.7,1.228820572744452,2020,2,5,33,3.0,0.429,False,16.92,hourly_sparse_2020,0.5,True
CAUNOI,2020-02-09,Cầu Nổi,Vàm Cỏ,106.583344,10.477281,0.0,420.0,305.9411708155671,26.58565504286027,27.5953193664551,25.888395563761435,0.8953182714537751,19.432168367173954,1.0961528984206867,0.0048786400270727,0.0016262133423575,0.0034302472613489,2,23.79133552312851,7.93044517437617,0.5921721458435057,0.2088844776153564,-1.6136868132485285,0.4029089874691433,1.8314527307382376,2.697146419897088,0.8822175519707476,1013.2650390625,1013.1539534505208,0.1145247616389967,0.1186046600341796,0.1169230143229166,0.0025007390257456,67.126028,22.37534266666667,18.2,16.400000000000002,14.2,2.0297783130184444,2020,2,6,40,3.0,0.429,False,17.919999999999998,hourly_sparse_2020,0.5,True
