epoch,train_loss,val_rmse,val_mae,val_r2
1,0.11608770862221718,2.6881496906280518,2.1026110649108887,0.8110933665881446
2,0.060497762049947466,2.452363967895508,1.8189382553100586,0.8427791417070698
3,0.05491108745336533,2.5898725986480713,2.034613609313965,0.8246534902825611
4,0.05095713862351009,2.287583112716675,1.6608161926269531,0.8631974904594308
5,0.05034493974276951,2.4865052700042725,1.7827913761138916,0.8383710612950314
6,0.046883669176271986,2.3494904041290283,1.7258524894714355,0.8556929139159929
7,0.04341616396393095,2.788830280303955,2.1384122371673584,0.7966779408248547
8,0.041310997413737435,2.553574323654175,1.9273488521575928,0.829534163884202
9,0.03866102945591722,2.5618908405303955,1.9058315753936768,0.8284220025660028
10,0.037032002529927666,2.7180566787719727,2.077491521835327,0.8068666201868218
11,0.03678329076085772,2.7152554988861084,2.093384027481079,0.8072644998215455
12,0.03561387642153672,2.593532085418701,2.0037033557891846,0.8241576095001938
