epoch,train_loss,val_rmse,val_mae,val_r2
1,0.33554223562989915,1.325903058052063,0.7483647465705872,0.9540291428565979
2,0.31083320805004666,1.3071192502975464,0.7328221201896667,0.9553224444389343
3,0.294589353459222,1.2949475049972534,0.7477120161056519,0.9561506509780884
4,0.27026046131338394,1.2615879774093628,0.7364291548728943,0.9583807587623596
5,0.26399738660880495,1.2455883026123047,0.7216880917549133,0.9594296813011169
6,0.24622487298079898,1.2835032939910889,0.7613690495491028,0.9569222331047058
7,0.24037237805979592,1.217276692390442,0.7015561461448669,0.9612530469894409
8,0.23684769655976975,1.224871039390564,0.6953477263450623,0.9607680439949036
9,0.2334818090711321,1.2368037700653076,0.7402486205101013,0.9599999189376831
10,0.23038385254996163,1.1902319192886353,0.6932356953620911,0.9629555940628052
11,0.2169503356729235,1.1799416542053223,0.6671450734138489,0.9635934233665466
12,0.21371261392320906,1.2347915172576904,0.7002029418945312,0.960129976272583
13,0.20745349058083126,1.1967706680297852,0.7056927680969238,0.9625474810600281
14,0.20211027136870793,1.1940053701400757,0.6911425590515137,0.9627203345298767
15,0.20362362755196436,1.1807444095611572,0.6886160373687744,0.9635438323020935
16,0.18985207506588528,1.1656029224395752,0.6791067123413086,0.9644728302955627
17,0.1840485100235258,1.1633145809173584,0.669669508934021,0.9646122455596924
18,0.18191259929112025,1.2169252634048462,0.7222480773925781,0.9612753987312317
19,0.1739822485617229,1.1844393014907837,0.6939112544059753,0.9633153080940247
20,0.17889512628316878,1.1658387184143066,0.6886969208717346,0.9644584655761719
21,0.17545550082411085,1.1940274238586426,0.6956841945648193,0.9627189636230469
22,0.16387163911546979,1.2066776752471924,0.7170761823654175,0.9619248509407043
23,0.16398311321224485,1.190704345703125,0.7054959535598755,0.9629262089729309
24,0.16160895930869237,1.1824474334716797,0.6992461681365967,0.9634386301040649
25,0.15792424061468668,1.19410240650177,0.7014318704605103,0.9627143144607544
