epoch,train_loss,val_rmse,val_mae,val_r2
1,0.15997937662260872,2.939290761947632,2.3657755851745605,0.7741472238135947
2,0.0659949106829507,2.7053823471069336,1.9555201530456543,0.8086635720129285
3,0.0554447030382497,2.9246697425842285,2.172936201095581,0.7763885531567424
4,0.048171549077544895,3.0268218517303467,2.2093000411987305,0.7604952832285347
5,0.04380173848143646,3.0451269149780273,2.190188407897949,0.7575896487287912
6,0.040551787401948654,3.0033373832702637,2.300886869430542,0.7641974113782444
7,0.03556242531963757,3.033022880554199,2.2108073234558105,0.7595129333299216
8,0.033062344789505003,3.0390710830688477,2.209489345550537,0.7585528660823111
9,0.03231788075395993,3.1502559185028076,2.3047244548797607,0.7405629590989475
10,0.03023029901087284,3.1126151084899902,2.243704319000244,0.7467256871540536
