epoch,train_loss,val_rmse,val_mae,val_r2
1,0.323574874656541,1.325074315071106,0.7416279315948486,0.9540866017341614
2,0.30861548951693946,1.3145474195480347,0.7426092028617859,0.9548131823539734
3,0.301606062906129,1.2832725048065186,0.7243297696113586,0.9569377303123474
4,0.27274366446903775,1.262890338897705,0.7179923057556152,0.9582948088645935
5,0.2600930005311966,1.2480204105377197,0.7236539125442505,0.9592711329460144
6,0.24830614158085415,1.2772018909454346,0.7485411167144775,0.9573441743850708
7,0.24567455223628454,1.229453444480896,0.7352291941642761,0.9604739546775818
8,0.23199478813580104,1.2106573581695557,0.7020618319511414,0.9616732597351074
9,0.22921749608857292,1.2441186904907227,0.7397603988647461,0.9595254063606262
10,0.2200408256479672,1.1989538669586182,0.6905285120010376,0.9624106884002686
11,0.2209069903407778,1.1997642517089844,0.6997599601745605,0.9623599052429199
12,0.20714824327400752,1.2184972763061523,0.7167778015136719,0.961175262928009
13,0.20454586446285247,1.233298897743225,0.7456763982772827,0.96022629737854
14,0.20749022875513348,1.2260220050811768,0.7256307005882263,0.9606943130493164
15,0.1930707778249468,1.190697431564331,0.6945199370384216,0.9629266262054443
16,0.18969023419278008,1.2357505559921265,0.7361423373222351,0.9600680470466614
17,0.18366762612547194,1.2007195949554443,0.709463894367218,0.9622999429702759
18,0.1813456118106842,1.2211865186691284,0.7215611934661865,0.9610037207603455
19,0.17703792537961688,1.2040890455245972,0.7064210176467896,0.9620880484580994
20,0.17477232984134128,1.2047631740570068,0.7124978303909302,0.9620455503463745
21,0.17626387774944305,1.2112469673156738,0.716497540473938,0.961635947227478
22,0.1712488985487393,1.2054466009140015,0.7062835693359375,0.9620025157928467
23,0.17026373744010925,1.2162705659866333,0.7179378867149353,0.9613170623779297
