epoch,train_loss,val_rmse,val_mae,val_r2
1,0.15601895919867925,2.4727494716644287,1.9180214405059814,0.8401544464073448
2,0.06428928396531514,2.2606070041656494,1.7423930168151855,0.8664049167007638
3,0.052804090401956015,1.8942086696624756,1.38566255569458,0.9062014898184325
4,0.048389415442943576,1.9459228515625,1.468925952911377,0.9010099510106352
5,0.04274460497711386,1.7231459617614746,1.1704182624816895,0.9223780663575414
6,0.03957938493362495,1.772987723350525,1.2972813844680786,0.9178227233256955
7,0.03819653296044895,1.600028395652771,1.1330797672271729,0.9330738644563926
8,0.03761273218052728,1.4847322702407837,0.9845526218414307,0.9423715904741725
9,0.03601053931883403,1.7268378734588623,1.3484784364700317,0.9220450924326107
10,0.032537040167621205,1.4781343936920166,0.9915620684623718,0.9428826323490908
11,0.03280646141086306,1.6378816366195679,1.2777882814407349,0.9298697525902954
12,0.031343128638608116,1.48982572555542,1.0342941284179688,0.9419755226334916
13,0.030360855641109602,1.6709659099578857,1.2844144105911255,0.9270079635063903
14,0.031112026848963328,1.4345591068267822,0.955917477607727,0.9462006263415489
15,0.02909389425601278,1.512441873550415,1.0385979413986206,0.9402004766052263
16,0.02943512760102749,1.5200484991073608,1.0660910606384277,0.9395974632332393
17,0.02788862878722804,1.4829543828964233,1.0368883609771729,0.9425095235625216
18,0.028353284671902658,1.4527034759521484,1.0363373756408691,0.9448311033031431
19,0.026816353680832045,1.395339012145996,0.9253048896789551,0.9491021057936206
20,0.025833588412829806,1.4261327981948853,0.9900038838386536,0.9468307828040241
21,0.025607445516756602,1.4471685886383057,1.0219093561172485,0.9452507003091278
22,0.02560979707964829,1.5096303224563599,1.108379602432251,0.9404225977234358
23,0.025322046503424643,1.4331095218658447,1.0008354187011719,0.9463092953325171
24,0.02524081873042243,1.4698145389556885,1.029659390449524,0.9435238093507976
25,0.02606114667973348,1.4563217163085938,1.01951003074646,0.9445559425182588
26,0.024155163552079882,1.436005711555481,1.0240575075149536,0.946092063642498
27,0.025119793840817042,1.4758325815200806,1.0435302257537842,0.9430603862547776
