epoch,train_loss,val_rmse,val_mae,val_r2
1,0.19844666932310376,4.007042407989502,3.0458595752716064,0.5802524089813232
2,0.08598382845520973,4.263579368591309,3.339228630065918,0.5247862339019775
3,0.06947568942393575,3.8532567024230957,2.915936231613159,0.6118530035018921
4,0.05906350538134575,3.461585521697998,2.586146831512451,0.6867504119873047
5,0.05350602375609534,4.120755672454834,3.041185140609741,0.5560908317565918
6,0.049189629299300056,3.7971246242523193,2.717648983001709,0.6230792999267578
7,0.044434453467173236,3.708775281906128,2.624335289001465,0.6404151916503906
8,0.04140062137906041,3.8054027557373047,2.6735095977783203,0.6214340329170227
9,0.037219274735876495,3.663705825805664,2.6452107429504395,0.6491014957427979
10,0.03422814064792224,3.729806661605835,2.6365320682525635,0.6363254189491272
11,0.0323056256930743,3.875349521636963,2.7592334747314453,0.6073893308639526
12,0.030860341712832452,3.8177742958068848,2.6798784732818604,0.6189684867858887
