station_id,target_date,input_start,input_end,baseline,y_true,split
MY_HOA,2020-03-30,2020-02-29,2020-03-29,,14.699999809265137,train
MY_HOA,2021-01-01,2020-12-02,2020-12-31,,1.0,train
MY_HOA,2021-01-02,2020-12-03,2021-01-01,,1.0,train
MY_HOA,2021-01-03,2020-12-04,2021-01-02,,0.699999988079071,train
MY_HOA,2021-01-04,2020-12-05,2021-01-03,,0.6000000238418579,train
MY_HOA,2021-01-05,2020-12-06,2021-01-04,,0.4000000059604645,train
MY_HOA,2021-01-06,2020-12-07,2021-01-05,,0.699999988079071,train
MY_HOA,2021-01-07,2020-12-08,2021-01-06,,1.0,train
MY_HOA,2021-01-08,2020-12-09,2021-01-07,,0.8999999761581421,train
MY_HOA,2021-01-09,2020-12-10,2021-01-08,,1.0,train
MY_HOA,2021-01-10,2020-12-11,2021-01-09,,1.100000023841858,train
MY_HOA,2021-01-11,2020-12-12,2021-01-10,,1.2000000476837158,train
MY_HOA,2021-01-12,2020-12-13,2021-01-11,,1.399999976158142,train
MY_HOA,2021-01-13,2020-12-14,2021-01-12,,1.7999999523162842,train
MY_HOA,2021-01-14,2020-12-15,2021-01-13,,1.7000000476837158,train
MY_HOA,2021-01-15,2020-12-16,2021-01-14,,1.100000023841858,train
MY_HOA,2021-01-16,2020-12-17,2021-01-15,,1.5,train
MY_HOA,2021-01-17,2020-12-18,2021-01-16,,1.2999999523162842,train
MY_HOA,2021-01-18,2020-12-19,2021-01-17,,1.2000000476837158,train
MY_HOA,2021-01-19,2020-12-20,2021-01-18,,0.800000011920929,train
MY_HOA,2021-01-20,2020-12-21,2021-01-19,,0.8999999761581421,train
MY_HOA,2021-01-21,2020-12-22,2021-01-20,,1.100000023841858,train
MY_HOA,2021-01-22,2020-12-23,2021-01-21,,1.2999999523162842,train
MY_HOA,2021-01-23,2020-12-24,2021-01-22,,1.2999999523162842,train
MY_HOA,2021-01-24,2020-12-25,2021-01-23,,3.200000047683716,train
MY_HOA,2021-01-25,2020-12-26,2021-01-24,,4.0,train
MY_HOA,2021-01-26,2020-12-27,2021-01-25,,4.5,train
MY_HOA,2021-01-27,2020-12-28,2021-01-26,,4.599999904632568,train
MY_HOA,2021-01-28,2020-12-29,2021-01-27,,5.300000190734863,train
MY_HOA,2021-01-29,2020-12-30,2021-01-28,,5.300000190734863,train
MY_HOA,2021-01-30,2020-12-31,2021-01-29,,5.599999904632568,train
MY_HOA,2021-01-31,2021-01-01,2021-01-30,,5.300000190734863,train
MY_HOA,2021-02-01,2021-01-02,2021-01-31,,5.199999809265137,train
MY_HOA,2021-02-02,2021-01-03,2021-02-01,,5.400000095367432,train
MY_HOA,2021-02-03,2021-01-04,2021-02-02,,4.900000095367432,train
MY_HOA,2021-02-04,2021-01-05,2021-02-03,,5.099999904632568,train
MY_HOA,2021-02-05,2021-01-06,2021-02-04,,5.199999809265137,train
MY_HOA,2021-02-06,2021-01-07,2021-02-05,,4.5,train
MY_HOA,2021-02-07,2021-01-08,2021-02-06,,4.699999809265137,train
MY_HOA,2021-02-08,2021-01-09,2021-02-07,,4.5,train
MY_HOA,2021-02-09,2021-01-10,2021-02-08,,5.099999904632568,train
MY_HOA,2021-02-10,2021-01-11,2021-02-09,,5.0,train
MY_HOA,2021-02-11,2021-01-12,2021-02-10,,4.800000190734863,train
MY_HOA,2021-02-12,2021-01-13,2021-02-11,,4.699999809265137,train
MY_HOA,2021-02-13,2021-01-14,2021-02-12,,5.099999904632568,train
MY_HOA,2021-02-14,2021-01-15,2021-02-13,,4.699999809265137,train
MY_HOA,2021-02-15,2021-01-16,2021-02-14,,4.0,train
MY_HOA,2021-02-16,2021-01-17,2021-02-15,,3.799999952316284,train
MY_HOA,2021-02-17,2021-01-18,2021-02-16,,3.4000000953674316,train
MY_HOA,2021-02-18,2021-01-19,2021-02-17,,3.5,train
MY_HOA,2021-02-19,2021-01-20,2021-02-18,,3.4000000953674316,train
MY_HOA,2021-02-20,2021-01-21,2021-02-19,,3.200000047683716,train
MY_HOA,2021-02-21,2021-01-22,2021-02-20,,3.799999952316284,train
MY_HOA,2021-02-22,2021-01-23,2021-02-21,,5.199999809265137,train
