epoch,train_loss,val_rmse,val_mae,val_r2
1,0.18166530535027786,2.4309380054473877,1.927294135093689,0.8455143709377645
2,0.049186166476559,1.9551726579666138,1.5054008960723877,0.9000666295714318
3,0.04084690317914293,1.758278250694275,1.2912514209747314,0.9191806122306205
4,0.03514944520351049,1.6733386516571045,1.2032467126846313,0.926800510672752
5,0.03184153406402549,1.6127516031265259,1.1992155313491821,0.9320052634984357
6,0.02934586810501846,1.6850751638412476,1.3007100820541382,0.9257700926703181
7,0.027414617304866377,1.458586573600769,1.0462450981140137,0.9443833630963585
8,0.026989143895539077,1.5250924825668335,1.096144437789917,0.9391959261902743
9,0.02472492795739625,1.5904147624969482,1.2197506427764893,0.9338757016909227
10,0.024640216542458213,1.425753116607666,0.9985814690589905,0.9468590951056012
11,0.02387807417560268,1.4726468324661255,1.1010332107543945,0.9433059399092754
12,0.023920813348849077,1.360557198524475,0.9030351638793945,0.9516079570670326
13,0.022288447623518674,1.5650960206985474,1.141075611114502,0.9359642798861757
14,0.02241543886830678,1.359710693359375,0.9032779932022095,0.9516681569437649
15,0.02184326372839309,1.4724652767181396,1.0844552516937256,0.9433199172963851
16,0.021753355256609014,1.383652687072754,0.938298761844635,0.9499511076506757
17,0.02139085657089143,1.3321974277496338,0.909690260887146,0.9536043270241286
18,0.02079506261223877,1.3685240745544434,0.9381838440895081,0.9510395755342445
19,0.01985175988158664,1.3754370212554932,0.9637250900268555,0.9505436899204264
20,0.020254291694711993,1.3000109195709229,0.8528550267219543,0.9558191220395865
21,0.02067247888929135,1.5681264400482178,1.1812081336975098,0.9357160592708467
22,0.020192920079303754,1.4664039611816406,1.031782865524292,0.9437856015113706
23,0.02053554356098175,1.4133896827697754,0.9907802939414978,0.9477767180581
24,0.01947135281925266,1.4215643405914307,0.9970344305038452,0.9471708782874061
25,0.019025732511402788,1.3822331428527832,0.9510488510131836,0.950053746991069
26,0.01858179860219762,1.3220983743667603,0.8944374322891235,0.9543050854768677
27,0.01884862342597665,1.4917707443237305,1.0775469541549683,0.941823916539432
28,0.018590409786918678,1.378499984741211,0.9266111850738525,0.9503231728438762
